animal	group	WkPost-TX	feature	value	name	tissue	timepoint	newname	parameter	unit
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.065	Wk-5 Post-ATI PBMC CD3p CD4p Naive TNFAp GAG	PBMC	Week -5 Post-ATI	CD3p CD4p Naive TNFAp GAG	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	%
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2123	Wk-5 Post-ATI PBMC CD3p CD4p TCM  BCL2 GAG	PBMC	Week -5 Post-ATI	CD3p CD4p TCM  BCL2 GAG	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	MFI
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TCM_CD39p_GAG	4.63	Wk-5 Post-ATI PBMC CD3p CD4p TCM CD39p GAG	PBMC	Week -5 Post-ATI	CD3p CD4p TCM CD39p GAG	PBMC_CD3p_CD4p_TCM_CD39p_GAG	%
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TEM_ID2p_GAG	24.5	Wk-5 Post-ATI PBMC CD3p CD4p TEM ID2p GAG	PBMC	Week -5 Post-ATI	CD3p CD4p TEM ID2p GAG	PBMC_CD3p_CD4p_TEM_ID2p_GAG	%
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_CD39p_UNS	5.09	Wk-5 Post-ATI PBMC CD3p CD4p CD39p UNS	PBMC	Week -5 Post-ATI	CD3p CD4p CD39p UNS	PBMC_CD3p_CD4p_CD39p_UNS	%
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_Naive_KI67p_UNS	1.62	Wk-5 Post-ATI PBMC CD3p CD4p Naive KI67p UNS	PBMC	Week -5 Post-ATI	CD3p CD4p Naive KI67p UNS	PBMC_CD3p_CD4p_Naive_KI67p_UNS	%
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2076	Wk-5 Post-ATI PBMC CD3p CD4p TCM  BCL2 UNS	PBMC	Week -5 Post-ATI	CD3p CD4p TCM  BCL2 UNS	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_TCM_CD69p_UNS	5.68	Wk-5 Post-ATI PBMC CD3p CD8p TCM CD69p UNS	PBMC	Week -5 Post-ATI	CD3p CD8p TCM CD69p UNS	PBMC_CD3p_CD8p_TCM_CD69p_UNS	%
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_CD39p_GAG_UNS	0.8330058939096268	Wk-5 Post-ATI PBMC CD3p CD4p CD39p GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD4p CD39p GAG UNS	PBMC_CD3p_CD4p_CD39p_GAG_UNS	FC
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_CD69p_GAG_UNS	1.1066666666666667	Wk-5 Post-ATI PBMC CD3p CD4p CD69p GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD4p CD69p GAG UNS	PBMC_CD3p_CD4p_CD69p_GAG_UNS	FC
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_KI67p_GAG_UNS	1.2173913043478262	Wk-5 Post-ATI PBMC CD3p CD4p KI67p GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD4p KI67p GAG UNS	PBMC_CD3p_CD4p_KI67p_GAG_UNS	FC
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	1.3693181818181819	Wk-5 Post-ATI PBMC CD3p CD4p TCM CD69p GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD4p TCM CD69p GAG UNS	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	FC
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	2.547619047619048	Wk-5 Post-ATI PBMC CD3p CD8p IFNGp GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD8p IFNGp GAG UNS	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	FC
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_TBETp_GAG_UNS	2.098765432098765	Wk-5 Post-ATI PBMC CD3p CD8p TBETp GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD8p TBETp GAG UNS	PBMC_CD3p_CD8p_TBETp_GAG_UNS	FC
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	4.857142857142857	Wk-5 Post-ATI PBMC CD3p CD8p TNFAp GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD8p TNFAp GAG UNS	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	FC
34918	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_KI67p	1.82	Wk-5 Post-ATI PBMC CD3p CD8p KI67p	PBMC	Week -5 Post-ATI	CD3p CD8p KI67p	PBMC_CD3p_CD8p_KI67p	%
34918	aIL10+aPD1	7	wk7_MSD_Cluster_1	0.714712664926736	Wk-5 Post-ATI MSD Cluster 1	LN	Week -5 Post-ATI	 MSD Cluster 1	MSD_Cluster_1	centroid score
34918	aIL10+aPD1	7	wk7_MSD_Cluster_2	-0.280309753107002	Wk-5 Post-ATI MSD Cluster 2	LN	Week -5 Post-ATI	 MSD Cluster 2	MSD_Cluster_2	centroid score
34918	aIL10+aPD1	7	wk7_MSD_Cluster_3	-0.148360223154183	Wk-5 Post-ATI MSD Cluster 3	LN	Week -5 Post-ATI	 MSD Cluster 3	MSD_Cluster_3	centroid score
RBf17	aIL10+aPD1	7	wk7_IL10	0.394940170837256	Wk-5 Post-ATI IL10	LN	Week -5 Post-ATI	 IL10	IL10	pg/ml
RBf17	aIL10+aPD1	7	wk7_IL4	0.179492639560933	Wk-5 Post-ATI IL4	LN	Week -5 Post-ATI	 IL4	IL4	pg/ml
RBf17	aIL10+aPD1	7	wk7_MIP3b	57.8729247248269	Wk-5 Post-ATI MIP3b	LN	Week -5 Post-ATI	 MIP3b	MIP3b	pg/ml
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TCM_IFNGp_GAG	3.09	Wk-5 Post-ATI LN CD3p CD4p TCM IFNGp GAG	LN	Week -5 Post-ATI	CD3p CD4p TCM IFNGp GAG	LN_CD3p_CD4p_TCM_IFNGp_GAG	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	3366	Wk-5 Post-ATI LN CD3p CD4p TEM  TCF1 GAG	LN	Week -5 Post-ATI	CD3p CD4p TEM  TCF1 GAG	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	MFI
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TNFAp_GAG	0.18	Wk-5 Post-ATI LN CD3p CD4p TNFAp GAG	LN	Week -5 Post-ATI	CD3p CD4p TNFAp GAG	LN_CD3p_CD4p_TNFAp_GAG	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_GRZBp_GAG	3.03	Wk-5 Post-ATI LN CD3p CD8p TCM GRZBp GAG	LN	Week -5 Post-ATI	CD3p CD8p TCM GRZBp GAG	LN_CD3p_CD8p_TCM_GRZBp_GAG	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_IFNGp_GAG	5.28	Wk-5 Post-ATI LN CD3p CD8p TCM IFNGp GAG	LN	Week -5 Post-ATI	CD3p CD8p TCM IFNGp GAG	LN_CD3p_CD8p_TCM_IFNGp_GAG	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TEM_CD39p_GAG	7.64	Wk-5 Post-ATI LN CD3p CD8p TEM CD39p GAG	LN	Week -5 Post-ATI	CD3p CD8p TEM CD39p GAG	LN_CD3p_CD8p_TEM_CD39p_GAG	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	67.8	Wk-5 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG	LN	Week -5 Post-ATI	CD3p CD8p TEM CX3CR1p GAG	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_MFI_BCL2_UNS	1953	Wk-5 Post-ATI LN CD3p CD4p  BCL2 UNS	LN	Week -5 Post-ATI	CD3p CD4p  BCL2 UNS	LN_CD3p_CD4p_MFI_BCL2_UNS	MFI
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	1968	Wk-5 Post-ATI LN CD3p CD4p TCM  BCL2 UNS	LN	Week -5 Post-ATI	CD3p CD4p TCM  BCL2 UNS	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_MFI_TCF1_UNS	9664	Wk-5 Post-ATI LN CD3p CD8p  TCF1 UNS	LN	Week -5 Post-ATI	CD3p CD8p  TCF1 UNS	LN_CD3p_CD8p_MFI_TCF1_UNS	MFI
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_KI67p_UNS	4.01	Wk-5 Post-ATI LN CD3p CD8p KI67p UNS	LN	Week -5 Post-ATI	CD3p CD8p KI67p UNS	LN_CD3p_CD8p_KI67p_UNS	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_GRZBp_UNS	4.44	Wk-5 Post-ATI LN CD3p CD8p TCM GRZBp UNS	LN	Week -5 Post-ATI	CD3p CD8p TCM GRZBp UNS	LN_CD3p_CD8p_TCM_GRZBp_UNS	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_KI67p_UNS	5.34	Wk-5 Post-ATI LN CD3p CD8p TCM KI67p UNS	LN	Week -5 Post-ATI	CD3p CD8p TCM KI67p UNS	LN_CD3p_CD8p_TCM_KI67p_UNS	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	2.05	Wk-5 Post-ATI LN CD3p CD8p TCM SLAMF6p UNS	LN	Week -5 Post-ATI	CD3p CD8p TCM SLAMF6p UNS	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_IFNGp_GAG_UNS	1.8301886792452828	Wk-5 Post-ATI LN CD3p CD4p IFNGp GAG UNS	LN	Week -5 Post-ATI	CD3p CD4p IFNGp GAG UNS	LN_CD3p_CD4p_IFNGp_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_IL2p_GAG_UNS	3.6181818181818177	Wk-5 Post-ATI LN CD3p CD4p IL2p GAG UNS	LN	Week -5 Post-ATI	CD3p CD4p IL2p GAG UNS	LN_CD3p_CD4p_IL2p_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	1.609375	Wk-5 Post-ATI LN CD3p CD4p TCM IFNGp GAG UNS	LN	Week -5 Post-ATI	CD3p CD4p TCM IFNGp GAG UNS	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TNFAp_GAG_UNS	1.7999999999999998	Wk-5 Post-ATI LN CD3p CD4p TNFAp GAG UNS	LN	Week -5 Post-ATI	CD3p CD4p TNFAp GAG UNS	LN_CD3p_CD4p_TNFAp_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	0.9945750452079567	Wk-5 Post-ATI LN CD3p CD8p CX3CR1p GAG UNS	LN	Week -5 Post-ATI	CD3p CD8p CX3CR1p GAG UNS	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_IFNGp_GAG_UNS	2.3622047244094486	Wk-5 Post-ATI LN CD3p CD8p IFNGp GAG UNS	LN	Week -5 Post-ATI	CD3p CD8p IFNGp GAG UNS	LN_CD3p_CD8p_IFNGp_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	0.9888357256778308	Wk-5 Post-ATI LN CD3p CD8p TCM CX3CR1p GAG UNS	LN	Week -5 Post-ATI	CD3p CD8p TCM CX3CR1p GAG UNS	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	0.9685714285714285	Wk-5 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG UNS	LN	Week -5 Post-ATI	CD3p CD8p TEM CX3CR1p GAG UNS	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_KI67p	2.33	Wk-5 Post-ATI LN CD3p CD4p KI67p	LN	Week -5 Post-ATI	CD3p CD4p KI67p	LN_CD3p_CD4p_KI67p	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TEM	0.048	Wk-5 Post-ATI LN CD3p CD4p TEM	LN	Week -5 Post-ATI	CD3p CD4p TEM	LN_CD3p_CD4p_TEM	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_CD25p	4.24	Wk-5 Post-ATI LN CD3p CD8p CD25p	LN	Week -5 Post-ATI	CD3p CD8p CD25p	LN_CD3p_CD8p_CD25p	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_KI67p	2.55	Wk-5 Post-ATI LN CD3p CD8p KI67p	LN	Week -5 Post-ATI	CD3p CD8p KI67p	LN_CD3p_CD8p_KI67p	%
RBf17	aIL10+aPD1	7	wk7_LN_CD3p_CD4_CD95pCD28nTEM	0.97	Wk-5 Post-ATI LN CD3p CD4 CD95pCD28nTEM	LN	Week -5 Post-ATI	CD3p CD4 CD95pCD28nTEM	LN_CD3p_CD4_CD95pCD28nTEM	%
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.023	Wk-5 Post-ATI PBMC CD3p CD4p Naive TNFAp GAG	PBMC	Week -5 Post-ATI	CD3p CD4p Naive TNFAp GAG	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	%
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2033	Wk-5 Post-ATI PBMC CD3p CD4p TCM  BCL2 GAG	PBMC	Week -5 Post-ATI	CD3p CD4p TCM  BCL2 GAG	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	MFI
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TCM_CD39p_GAG	5.07	Wk-5 Post-ATI PBMC CD3p CD4p TCM CD39p GAG	PBMC	Week -5 Post-ATI	CD3p CD4p TCM CD39p GAG	PBMC_CD3p_CD4p_TCM_CD39p_GAG	%
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TEM_ID2p_GAG	21.9	Wk-5 Post-ATI PBMC CD3p CD4p TEM ID2p GAG	PBMC	Week -5 Post-ATI	CD3p CD4p TEM ID2p GAG	PBMC_CD3p_CD4p_TEM_ID2p_GAG	%
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_CD39p_UNS	3.11	Wk-5 Post-ATI PBMC CD3p CD4p CD39p UNS	PBMC	Week -5 Post-ATI	CD3p CD4p CD39p UNS	PBMC_CD3p_CD4p_CD39p_UNS	%
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_Naive_KI67p_UNS	2.54	Wk-5 Post-ATI PBMC CD3p CD4p Naive KI67p UNS	PBMC	Week -5 Post-ATI	CD3p CD4p Naive KI67p UNS	PBMC_CD3p_CD4p_Naive_KI67p_UNS	%
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2144	Wk-5 Post-ATI PBMC CD3p CD4p TCM  BCL2 UNS	PBMC	Week -5 Post-ATI	CD3p CD4p TCM  BCL2 UNS	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_TCM_CD69p_UNS	4.47	Wk-5 Post-ATI PBMC CD3p CD8p TCM CD69p UNS	PBMC	Week -5 Post-ATI	CD3p CD8p TCM CD69p UNS	PBMC_CD3p_CD8p_TCM_CD69p_UNS	%
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_CD39p_GAG_UNS	1.234726688102894	Wk-5 Post-ATI PBMC CD3p CD4p CD39p GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD4p CD39p GAG UNS	PBMC_CD3p_CD4p_CD39p_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_CD69p_GAG_UNS	0.9263803680981596	Wk-5 Post-ATI PBMC CD3p CD4p CD69p GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD4p CD69p GAG UNS	PBMC_CD3p_CD4p_CD69p_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_KI67p_GAG_UNS	1.0890151515151514	Wk-5 Post-ATI PBMC CD3p CD4p KI67p GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD4p KI67p GAG UNS	PBMC_CD3p_CD4p_KI67p_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	1.0303030303030303	Wk-5 Post-ATI PBMC CD3p CD4p TCM CD69p GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD4p TCM CD69p GAG UNS	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	0.7118155619596542	Wk-5 Post-ATI PBMC CD3p CD8p IFNGp GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD8p IFNGp GAG UNS	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	1.1041666666666665	Wk-5 Post-ATI PBMC CD3p CD8p Naive TNFAp GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD8p Naive TNFAp GAG UNS	PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_TBETp_GAG_UNS	1	Wk-5 Post-ATI PBMC CD3p CD8p TBETp GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD8p TBETp GAG UNS	PBMC_CD3p_CD8p_TBETp_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	1.1250000000000002	Wk-5 Post-ATI PBMC CD3p CD8p TNFAp GAG UNS	PBMC	Week -5 Post-ATI	CD3p CD8p TNFAp GAG UNS	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	FC
RBf17	aIL10+aPD1	7	wk7_PBMC_CD3p_CD8p_KI67p	2.44	Wk-5 Post-ATI PBMC CD3p CD8p KI67p	PBMC	Week -5 Post-ATI	CD3p CD8p KI67p	PBMC_CD3p_CD8p_KI67p	%
RBf17	aIL10+aPD1	7	wk7_MSD_Cluster_1	-0.249549376290978	Wk-5 Post-ATI MSD Cluster 1	LN	Week -5 Post-ATI	 MSD Cluster 1	MSD_Cluster_1	centroid score
RBf17	aIL10+aPD1	7	wk7_MSD_Cluster_2	-0.239615016393552	Wk-5 Post-ATI MSD Cluster 2	LN	Week -5 Post-ATI	 MSD Cluster 2	MSD_Cluster_2	centroid score
RBf17	aIL10+aPD1	7	wk7_MSD_Cluster_3	-0.458482238763223	Wk-5 Post-ATI MSD Cluster 3	LN	Week -5 Post-ATI	 MSD Cluster 3	MSD_Cluster_3	centroid score
RBv17	aIL10+aPD1	7	wk7_IL10	0.371487270605324	Wk-5 Post-ATI IL10	LN	Week -5 Post-ATI	 IL10	IL10	pg/ml
RBv17	aIL10+aPD1	7	wk7_IL4	0.139029469618246	Wk-5 Post-ATI IL4	LN	Week -5 Post-ATI	 IL4	IL4	pg/ml
RBv17	aIL10+aPD1	7	wk7_MIP3b	87.0610000592863	Wk-5 Post-ATI MIP3b	LN	Week -5 Post-ATI	 MIP3b	MIP3b	pg/ml
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TCM_IFNGp_GAG	3.86	Wk-5 Post-ATI LN CD3p CD4p TCM IFNGp GAG	LN	Week -5 Post-ATI	CD3p CD4p TCM IFNGp GAG	LN_CD3p_CD4p_TCM_IFNGp_GAG	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	2583	Wk-5 Post-ATI LN CD3p CD4p TEM  TCF1 GAG	LN	Week -5 Post-ATI	CD3p CD4p TEM  TCF1 GAG	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	MFI
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TNFAp_GAG	0.15	Wk-5 Post-ATI LN CD3p CD4p TNFAp GAG	LN	Week -5 Post-ATI	CD3p CD4p TNFAp GAG	LN_CD3p_CD4p_TNFAp_GAG	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_GRZBp_GAG	6.42	Wk-5 Post-ATI LN CD3p CD8p TCM GRZBp GAG	LN	Week -5 Post-ATI	CD3p CD8p TCM GRZBp GAG	LN_CD3p_CD8p_TCM_GRZBp_GAG	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_IFNGp_GAG	4.21	Wk-5 Post-ATI LN CD3p CD8p TCM IFNGp GAG	LN	Week -5 Post-ATI	CD3p CD8p TCM IFNGp GAG	LN_CD3p_CD8p_TCM_IFNGp_GAG	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TEM_CD39p_GAG	10.1	Wk-5 Post-ATI LN CD3p CD8p TEM CD39p GAG	LN	Week -5 Post-ATI	CD3p CD8p TEM CD39p GAG	LN_CD3p_CD8p_TEM_CD39p_GAG	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	58.8	Wk-5 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG	LN	Week -5 Post-ATI	CD3p CD8p TEM CX3CR1p GAG	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_MFI_BCL2_UNS	1899	Wk-5 Post-ATI LN CD3p CD4p  BCL2 UNS	LN	Week -5 Post-ATI	CD3p CD4p  BCL2 UNS	LN_CD3p_CD4p_MFI_BCL2_UNS	MFI
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	1738	Wk-5 Post-ATI LN CD3p CD4p TCM  BCL2 UNS	LN	Week -5 Post-ATI	CD3p CD4p TCM  BCL2 UNS	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_MFI_TCF1_UNS	9707	Wk-5 Post-ATI LN CD3p CD8p  TCF1 UNS	LN	Week -5 Post-ATI	CD3p CD8p  TCF1 UNS	LN_CD3p_CD8p_MFI_TCF1_UNS	MFI
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_KI67p_UNS	4.59	Wk-5 Post-ATI LN CD3p CD8p KI67p UNS	LN	Week -5 Post-ATI	CD3p CD8p KI67p UNS	LN_CD3p_CD8p_KI67p_UNS	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_GRZBp_UNS	5.78	Wk-5 Post-ATI LN CD3p CD8p TCM GRZBp UNS	LN	Week -5 Post-ATI	CD3p CD8p TCM GRZBp UNS	LN_CD3p_CD8p_TCM_GRZBp_UNS	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_KI67p_UNS	8.86	Wk-5 Post-ATI LN CD3p CD8p TCM KI67p UNS	LN	Week -5 Post-ATI	CD3p CD8p TCM KI67p UNS	LN_CD3p_CD8p_TCM_KI67p_UNS	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	2.28	Wk-5 Post-ATI LN CD3p CD8p TCM SLAMF6p UNS	LN	Week -5 Post-ATI	CD3p CD8p TCM SLAMF6p UNS	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_IFNGp_GAG_UNS	3.9411764705882346	Wk-5 Post-ATI LN CD3p CD4p IFNGp GAG UNS	LN	Week -5 Post-ATI	CD3p CD4p IFNGp GAG UNS	LN_CD3p_CD4p_IFNGp_GAG_UNS	FC
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_IL2p_GAG_UNS	6.342857142857143	Wk-5 Post-ATI LN CD3p CD4p IL2p GAG UNS	LN	Week -5 Post-ATI	CD3p CD4p IL2p GAG UNS	LN_CD3p_CD4p_IL2p_GAG_UNS	FC
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	3.676190476190476	Wk-5 Post-ATI LN CD3p CD4p TCM IFNGp GAG UNS	LN	Week -5 Post-ATI	CD3p CD4p TCM IFNGp GAG UNS	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	FC
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TNFAp_GAG_UNS	2.8846153846153846	Wk-5 Post-ATI LN CD3p CD4p TNFAp GAG UNS	LN	Week -5 Post-ATI	CD3p CD4p TNFAp GAG UNS	LN_CD3p_CD4p_TNFAp_GAG_UNS	FC
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	1.1262626262626263	Wk-5 Post-ATI LN CD3p CD8p CX3CR1p GAG UNS	LN	Week -5 Post-ATI	CD3p CD8p CX3CR1p GAG UNS	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	FC
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_IFNGp_GAG_UNS	4.96	Wk-5 Post-ATI LN CD3p CD8p IFNGp GAG UNS	LN	Week -5 Post-ATI	CD3p CD8p IFNGp GAG UNS	LN_CD3p_CD8p_IFNGp_GAG_UNS	FC
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	1.0692640692640691	Wk-5 Post-ATI LN CD3p CD8p TCM CX3CR1p GAG UNS	LN	Week -5 Post-ATI	CD3p CD8p TCM CX3CR1p GAG UNS	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	FC
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	1.1329479768786126	Wk-5 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG UNS	LN	Week -5 Post-ATI	CD3p CD8p TEM CX3CR1p GAG UNS	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	FC
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_KI67p	2.33	Wk-5 Post-ATI LN CD3p CD4p KI67p	LN	Week -5 Post-ATI	CD3p CD4p KI67p	LN_CD3p_CD4p_KI67p	%
RBv17	aIL10+aPD1	7	wk7_LN_CD3p_CD4p_TEM	0.056	Wk-5 Post-ATI LN CD3p CD4p TEM	LN	Week -5 Post-ATI	CD3p CD4p TEM	LN_CD3p_CD4p_TEM	%
