animal	group	WkPost-TX	feature	value	name	tissue	timepoint	newname	parameter	unit
34920	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	314	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	MFI
34920	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	2140	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	MFI
34920	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	934	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	MFI
34920	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	168	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	MFI
34920	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	152	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
34920	aIL10	21	wk21_LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	229	Wk9 Post-ATI LN CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	MFI
34920	aIL10	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	7939	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  TCF1	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TCF1	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	MFI
34920	aIL10	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	990	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
34920	aIL10	21	wk21_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	11.3	Wk9 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	%
34920	aIL10	21	wk21_LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	558	Wk9 Post-ATI LN CD3p CD4p TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TOXpIRF4p  CD101	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	MFI
34920	aIL10	36	wk36_LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	789	Wk24 Post-ATI LN CD3p CD4p TCF1p GRZBp  GRZB	LN	Week 24 Post-ATI	CD3p CD4p TCF1p GRZBp  GRZB	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	MFI
34920	aIL10	36	wk36_LN_CD3p_CD8p_TCF1pCD101n	24.1	Wk24 Post-ATI LN CD3p CD8p TCF1pCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1pCD101n	LN_CD3p_CD8p_TCF1pCD101n	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_TCF1nCD101n	50.9	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101n	LN_CD3p_CD8p_TCF1nCD101n	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_TCFn	70	Wk24 Post-ATI LN CD3p CD8p TCFn	LN	Week 24 Post-ATI	CD3p CD8p TCFn	LN_CD3p_CD8p_TCFn	%
34920	aIL10	36	wk36_LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	-37.2	Wk24 Post-ATI LN CD3p CD4p Naive notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p Naive notToxpIRF4p  CD101	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	MFI
34920	aIL10	36	wk36_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	43.6	Wk24 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  CD101	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	MFI
34920	aIL10	36	wk36_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	232	Wk24 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
34920	aIL10	36	wk36_LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	28.2	Wk24 Post-ATI LN CD3p CD4p TEM notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TEM notToxpIRF4p  CD101	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	MFI
34920	aIL10	36	wk36_LN_CD3p_CD4p_TEM_TCF1p	22.2	Wk24 Post-ATI LN CD3p CD4p TEM TCF1p	LN	Week 24 Post-ATI	CD3p CD4p TEM TCF1p	LN_CD3p_CD4p_TEM_TCF1p	%
34920	aIL10	36	wk36_LN_CD3p_CD4p_TEM_TCF1n	77.8	Wk24 Post-ATI LN CD3p CD4p TEM TCF1n	LN	Week 24 Post-ATI	CD3p CD4p TEM TCF1n	LN_CD3p_CD4p_TEM_TCF1n	%
34920	aIL10	36	wk36_LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	3.03	Wk24 Post-ATI LN CD3p CD4p TEM IRF4pTCF1pTOXn	LN	Week 24 Post-ATI	CD3p CD4p TEM IRF4pTCF1pTOXn	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	%
34920	aIL10	36	wk36_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	57.2	Wk24 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXn	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	2.57	Wk24 Post-ATI LN CD3p CD8p Naive notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD8p Naive notToxpIRF4p  CD101	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	MFI
34920	aIL10	36	wk36_LN_CD3p_CD8p_Naive_TCF1p	56.1	Wk24 Post-ATI LN CD3p CD8p Naive TCF1p	LN	Week 24 Post-ATI	CD3p CD8p Naive TCF1p	LN_CD3p_CD8p_Naive_TCF1p	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_Naive_TCF1n	43.9	Wk24 Post-ATI LN CD3p CD8p Naive TCF1n	LN	Week 24 Post-ATI	CD3p CD8p Naive TCF1n	LN_CD3p_CD8p_Naive_TCF1n	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	8.41	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXp	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	34.3	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXn	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	1781	Wk24 Post-ATI LN CD3p CD8p notToxpIRF4p  TCF1	LN	Week 24 Post-ATI	CD3p CD8p notToxpIRF4p  TCF1	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	MFI
34920	aIL10	36	wk36_LN_CD3p_CD8p_TCF1p	36.3	Wk24 Post-ATI LN CD3p CD8p TCF1p	LN	Week 24 Post-ATI	CD3p CD8p TCF1p	LN_CD3p_CD8p_TCF1p	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	17.6	Wk24 Post-ATI LN CD3p CD8p TEM IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p TEM IRF4nTCF1nTOXp	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_IRF4nTCF1pTOXn	22.4	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1pTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1pTOXn	LN_CD3p_CD8p_IRF4nTCF1pTOXn	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXp	13.4	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXp	LN_CD3p_CD8p_IRF4nTCF1nTOXp	%
34920	aIL10	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXn	45.5	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXn	LN_CD3p_CD8p_IRF4nTCF1nTOXn	%
34920	aIL10	36	wk36_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	572	Wk24 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	MFI
34920	aIL10	36	wk36_PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	753	Wk24 Post-ATI PBMC CD3p CD4p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	MFI
34920	aIL10	36	wk36_PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	296	Wk24 Post-ATI PBMC CD3p CD8p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	MFI
34920	aIL10	36	wk36_PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	385	Wk24 Post-ATI PBMC CD3p CD8p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	MFI
34920	aIL10	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	3132	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	MFI
34920	aIL10	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	3016	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	MFI
34930	aIL10	12	wk12_LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	1632	Wk0 Post-ATI LN CD3p CD4p notToxpIRF4p  BCL2	LN	Week 0 Post-ATI	CD3p CD4p notToxpIRF4p  BCL2	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	MFI
34930	aIL10	12	wk12_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	1904	Wk0 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  BCL2	LN	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
34930	aIL10	12	wk12_LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	3.75	Wk0 Post-ATI LN CD3p CD4p TCM IRF4nTCF1nTOXp	LN	Week 0 Post-ATI	CD3p CD4p TCM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	%
34930	aIL10	12	wk12_LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	89.9	Wk0 Post-ATI LN CD3p CD8p TOXpIRF4p  KI67	LN	Week 0 Post-ATI	CD3p CD8p TOXpIRF4p  KI67	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	MFI
34930	aIL10	12	wk12_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2558	Wk0 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
34930	aIL10	12	wk12_PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	2.98	Wk0 Post-ATI PBMC CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC	Week 0 Post-ATI	CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	%
34930	aIL10	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	2514	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	MFI
34930	aIL10	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	3777	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	MFI
34930	aIL10	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	57.8	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101n  KI67	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101n  KI67	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	112	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  IRF4	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	212	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  ID2	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	97.7	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	216	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1195	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	622	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	423	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	198	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
34930	aIL10	21	wk21_LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	191	Wk9 Post-ATI LN CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	MFI
34930	aIL10	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	8794	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  TCF1	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TCF1	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	MFI
34930	aIL10	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	668	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
34930	aIL10	21	wk21_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	19.7	Wk9 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	%
34930	aIL10	21	wk21_LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	350	Wk9 Post-ATI LN CD3p CD4p TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TOXpIRF4p  CD101	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	MFI
34930	aIL10	21	wk21_PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	107	Wk9 Post-ATI PBMC CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC	Week 9 Post-ATI	CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	MFI
34930	aIL10	21	wk21_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	134	Wk9 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
34930	aIL10	21	wk21_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	39.9	Wk9 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	%
34930	aIL10	36	wk36_LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	765	Wk24 Post-ATI LN CD3p CD4p TCF1p GRZBp  GRZB	LN	Week 24 Post-ATI	CD3p CD4p TCF1p GRZBp  GRZB	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	MFI
34930	aIL10	36	wk36_LN_CD3p_CD8p_TCF1pCD101n	47.5	Wk24 Post-ATI LN CD3p CD8p TCF1pCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1pCD101n	LN_CD3p_CD8p_TCF1pCD101n	%
34930	aIL10	36	wk36_LN_CD3p_CD8p_TCF1nCD101n	32.2	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101n	LN_CD3p_CD8p_TCF1nCD101n	%
34930	aIL10	36	wk36_LN_CD3p_CD8p_TCFn	40.4	Wk24 Post-ATI LN CD3p CD8p TCFn	LN	Week 24 Post-ATI	CD3p CD8p TCFn	LN_CD3p_CD8p_TCFn	%
34930	aIL10	36	wk36_LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	-11.6	Wk24 Post-ATI LN CD3p CD4p Naive notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p Naive notToxpIRF4p  CD101	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	MFI
34930	aIL10	36	wk36_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	-43.6	Wk24 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  CD101	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	MFI
34930	aIL10	36	wk36_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	146	Wk24 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
34930	aIL10	36	wk36_LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	5.13	Wk24 Post-ATI LN CD3p CD4p TEM notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TEM notToxpIRF4p  CD101	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	MFI
34930	aIL10	36	wk36_LN_CD3p_CD4p_TEM_TCF1p	28.3	Wk24 Post-ATI LN CD3p CD4p TEM TCF1p	LN	Week 24 Post-ATI	CD3p CD4p TEM TCF1p	LN_CD3p_CD4p_TEM_TCF1p	%
34930	aIL10	36	wk36_LN_CD3p_CD4p_TEM_TCF1n	71.7	Wk24 Post-ATI LN CD3p CD4p TEM TCF1n	LN	Week 24 Post-ATI	CD3p CD4p TEM TCF1n	LN_CD3p_CD4p_TEM_TCF1n	%
34930	aIL10	36	wk36_LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	4.3	Wk24 Post-ATI LN CD3p CD4p TEM IRF4pTCF1pTOXn	LN	Week 24 Post-ATI	CD3p CD4p TEM IRF4pTCF1pTOXn	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	%
34930	aIL10	36	wk36_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	42.4	Wk24 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXn	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	%
34930	aIL10	36	wk36_LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	-2.57	Wk24 Post-ATI LN CD3p CD8p Naive notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD8p Naive notToxpIRF4p  CD101	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	MFI
34930	aIL10	36	wk36_LN_CD3p_CD8p_Naive_TCF1p	85.7	Wk24 Post-ATI LN CD3p CD8p Naive TCF1p	LN	Week 24 Post-ATI	CD3p CD8p Naive TCF1p	LN_CD3p_CD8p_Naive_TCF1p	%
34930	aIL10	36	wk36_LN_CD3p_CD8p_Naive_TCF1n	14.3	Wk24 Post-ATI LN CD3p CD8p Naive TCF1n	LN	Week 24 Post-ATI	CD3p CD8p Naive TCF1n	LN_CD3p_CD8p_Naive_TCF1n	%
34930	aIL10	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	3.98	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXp	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	%
34930	aIL10	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	9.92	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXn	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	%
34930	aIL10	36	wk36_LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	6146	Wk24 Post-ATI LN CD3p CD8p notToxpIRF4p  TCF1	LN	Week 24 Post-ATI	CD3p CD8p notToxpIRF4p  TCF1	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	MFI
34930	aIL10	36	wk36_LN_CD3p_CD8p_TCF1p	63.7	Wk24 Post-ATI LN CD3p CD8p TCF1p	LN	Week 24 Post-ATI	CD3p CD8p TCF1p	LN_CD3p_CD8p_TCF1p	%
34930	aIL10	36	wk36_LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	18.2	Wk24 Post-ATI LN CD3p CD8p TEM IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p TEM IRF4nTCF1nTOXp	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	%
